HourDK,PriceArea,FuelAllocationMethod,CO2PerkWh
2023-12-31T09:00:00,DK2,125%,73.93014
2023-12-31T08:00:00,DK1,125%,87.11493
2023-12-31T08:00:00,DK2,125%,80.94276
2023-12-31T07:00:00,DK1,125%,95.760692
2023-12-31T07:00:00,DK2,125%,86.3586
2023-12-31T06:00:00,DK1,125%,104.705338
2023-12-31T06:00:00,DK2,125%,95.236306
2023-12-31T05:00:00,DK1,125%,110.57752
2023-12-31T05:00:00,DK2,125%,104.942846
2023-12-31T04:00:00,DK1,125%,117.975734
2023-12-31T04:00:00,DK2,125%,111.596726
2023-12-31T03:00:00,DK1,125%,125.260604
2023-12-31T03:00:00,DK2,125%,116.871608
2023-12-31T02:00:00,DK1,125%,135.443026
2023-12-31T02:00:00,DK2,125%,123.107867
2023-12-31T01:00:00,DK1,125%,142.679363
2023-12-31T01:00:00,DK2,125%,125.574966
2023-12-31T00:00:00,DK1,125%,145.756798
2023-12-31T00:00:00,DK2,125%,125.24181
2023-12-30T23:00:00,DK1,125%,156.547375
2023-12-30T23:00:00,DK2,125%,113.702473
2023-12-30T22:00:00,DK1,125%,178.200868
2023-12-30T22:00:00,DK2,125%,96.987686
2023-12-30T21:00:00,DK1,125%,172.014184
2023-12-30T21:00:00,DK2,125%,94.168415
2023-12-30T20:00:00,DK1,125%,163.420481
2023-12-30T20:00:00,DK2,125%,64.951259
2023-12-30T19:00:00,DK1,125%,150.55667
2023-12-30T19:00:00,DK2,125%,39.858557
2023-12-30T18:00:00,DK1,125%,100.058188
2023-12-30T18:00:00,DK2,125%,39.146399
2023-12-30T17:00:00,DK1,125%,89.259368
2023-12-30T17:00:00,DK2,125%,37.635692
2023-12-30T16:00:00,DK1,125%,73.924618
2023-12-30T16:00:00,DK2,125%,37.051852
2023-12-30T15:00:00,DK1,125%,87.688443
2023-12-30T15:00:00,DK2,125%,66.10203
2023-12-30T14:00:00,DK1,125%,73.383148
2023-12-30T14:00:00,DK2,125%,68.374732
2023-12-30T13:00:00,DK1,125%,72.46783
2023-12-30T13:00:00,DK2,125%,63.774745
2023-12-30T12:00:00,DK1,125%,65.021011
2023-12-30T12:00:00,DK2,125%,59.853672
2023-12-30T11:00:00,DK1,125%,63.889623
2023-12-30T11:00:00,DK2,125%,58.871672
2023-12-30T10:00:00,DK1,125%,70.896366
2023-12-30T10:00:00,DK2,125%,61.353067
2023-12-30T09:00:00,DK1,125%,77.998734
2023-12-30T09:00:00,DK2,125%,63.44031
2023-12-30T08:00:00,DK1,125%,92.509773
2023-12-30T08:00:00,DK2,125%,68.613728
2023-12-30T07:00:00,DK1,125%,123.614034
2023-12-30T07:00:00,DK2,125%,93.297327
2023-12-30T06:00:00,DK1,125%,153.193747
2023-12-30T06:00:00,DK2,125%,119.458123
2023-12-30T05:00:00,DK1,125%,149.90667
2023-12-30T05:00:00,DK2,125%,113.195854
2023-12-30T04:00:00,DK1,125%,148.658206
2023-12-30T04:00:00,DK2,125%,111.956647
2023-12-30T03:00:00,DK1,125%,158.41006
2023-12-30T03:00:00,DK2,125%,113.964296
2023-12-30T02:00:00,DK1,125%,167.107198
2023-12-30T02:00:00,DK2,125%,113.775528
2023-12-30T01:00:00,DK1,125%,170.760535
2023-12-30T01:00:00,DK2,125%,112.371398
2023-12-30T00:00:00,DK1,125%,167.975634
2023-12-30T00:00:00,DK2,125%,101.395043
2023-12-29T23:00:00,DK1,125%,157.799336
2023-12-29T23:00:00,DK2,125%,106.906936
2023-12-29T22:00:00,DK1,125%,154.158499
2023-12-29T22:00:00,DK2,125%,106.434664
2023-12-29T21:00:00,DK1,125%,152.64729
2023-12-29T21:00:00,DK2,125%,106.727979
2023-12-29T20:00:00,DK1,125%,155.372335
2023-12-29T20:00:00,DK2,125%,100.761943
2023-12-29T19:00:00,DK1,125%,132.607646
2023-12-29T19:00:00,DK2,125%,90.178533
2023-12-29T18:00:00,DK1,125%,118.760569
2023-12-29T18:00:00,DK2,125%,84.037368
2023-12-29T17:00:00,DK1,125%,126.634729
2023-12-29T17:00:00,DK2,125%,89.848408
2023-12-29T16:00:00,DK1,125%,133.014783
2023-12-29T16:00:00,DK2,125%,96.715516
2023-12-29T15:00:00,DK1,125%,125.798771
2023-12-29T15:00:00,DK2,125%,101.327648
2023-12-29T14:00:00,DK1,125%,109.513398
2023-12-29T14:00:00,DK2,125%,93.786414
2023-12-29T13:00:00,DK1,125%,96.51118
2023-12-29T13:00:00,DK2,125%,83.190003
2023-12-29T12:00:00,DK1,125%,95.272818
2023-12-29T12:00:00,DK2,125%,80.267792
2023-12-29T11:00:00,DK1,125%,96.689306
2023-12-29T11:00:00,DK2,125%,81.216015
2023-12-29T10:00:00,DK1,125%,105.567145
2023-12-29T10:00:00,DK2,125%,85.889352
2023-12-29T09:00:00,DK1,125%,116.784356
2023-12-29T09:00:00,DK2,125%,97.372809
2023-12-29T08:00:00,DK1,125%,127.606384
2023-12-29T08:00:00,DK2,125%,109.097577
2023-12-29T07:00:00,DK1,125%,134.314671
2023-12-29T07:00:00,DK2,125%,119.31118
2023-12-29T06:00:00,DK1,125%,122.641484
2023-12-29T06:00:00,DK2,125%,112.270185
2023-12-29T05:00:00,DK1,125%,122.562074
2023-12-29T05:00:00,DK2,125%,110.455847
2023-12-29T04:00:00,DK1,125%,127.092476
2023-12-29T04:00:00,DK2,125%,113.014761
2023-12-29T03:00:00,DK1,125%,125.97735
2023-12-29T03:00:00,DK2,125%,109.592097
2023-12-29T02:00:00,DK1,125%,122.219261
2023-12-29T02:00:00,DK2,125%,107.137879
2023-12-29T01:00:00,DK1,125%,119.350406
2023-12-29T01:00:00,DK2,125%,101.708248
2023-12-29T00:00:00,DK1,125%,104.760482
2023-12-29T00:00:00,DK2,125%,97.79771
2023-12-28T23:00:00,DK1,125%,111.336017
2023-12-28T23:00:00,DK2,125%,104.21302
2023-12-28T22:00:00,DK1,125%,115.842807
2023-12-28T22:00:00,DK2,125%,107.459894
2023-12-28T21:00:00,DK1,125%,131.129683
2023-12-28T21:00:00,DK2,125%,110.035817
2023-12-28T20:00:00,DK1,125%,126.784988
2023-12-28T20:00:00,DK2,125%,102.621148
2023-12-28T19:00:00,DK1,125%,126.013863
2023-12-28T19:00:00,DK2,125%,96.659995
2023-12-28T18:00:00,DK1,125%,120.57715
2023-12-28T18:00:00,DK2,125%,93.030417
2023-12-28T17:00:00,DK1,125%,128.748359
2023-12-28T17:00:00,DK2,125%,90.263417
2023-12-28T16:00:00,DK1,125%,132.43848
2023-12-28T16:00:00,DK2,125%,93.542349
2023-12-28T15:00:00,DK1,125%,134.049746
2023-12-28T15:00:00,DK2,125%,95.238304
2023-12-28T14:00:00,DK1,125%,128.323528
2023-12-28T14:00:00,DK2,125%,95.82292
2023-12-28T13:00:00,DK1,125%,113.19097
2023-12-28T13:00:00,DK2,125%,88.992008
2023-12-28T12:00:00,DK1,125%,111.873638
2023-12-28T12:00:00,DK2,125%,83.863681
2023-12-28T11:00:00,DK1,125%,112.238331
2023-12-28T11:00:00,DK2,125%,85.763211
2023-12-28T10:00:00,DK1,125%,100.896493
2023-12-28T10:00:00,DK2,125%,88.628477
2023-12-28T09:00:00,DK1,125%,101.843497
2023-12-28T09:00:00,DK2,125%,91.467864
2023-12-28T08:00:00,DK1,125%,93.905715
2023-12-28T08:00:00,DK2,125%,101.38143
2023-12-28T07:00:00,DK1,125%,106.131666
2023-12-28T07:00:00,DK2,125%,104.259606
2023-12-28T06:00:00,DK1,125%,116.19855
2023-12-28T06:00:00,DK2,125%,101.431289
2023-12-28T05:00:00,DK1,125%,144.075738
2023-12-28T05:00:00,DK2,125%,111.037725
2023-12-28T04:00:00,DK1,125%,147.110337
2023-12-28T04:00:00,DK2,125%,109.692075
2023-12-28T03:00:00,DK1,125%,145.942507
2023-12-28T03:00:00,DK2,125%,107.816535
2023-12-28T02:00:00,DK1,125%,134.888126
2023-12-28T02:00:00,DK2,125%,104.059758
2023-12-28T01:00:00,DK1,125%,126.439697
2023-12-28T01:00:00,DK2,125%,101.258934
2023-12-28T00:00:00,DK1,125%,118.712775
2023-12-28T00:00:00,DK2,125%,100.887594
2023-12-27T23:00:00,DK1,125%,121.845806
2023-12-27T23:00:00,DK2,125%,100.974969
2023-12-27T22:00:00,DK1,125%,89.604223
2023-12-27T22:00:00,DK2,125%,100.666837
2023-12-27T21:00:00,DK1,125%,77.153745
2023-12-27T21:00:00,DK2,125%,85.671317
2023-12-27T20:00:00,DK1,125%,60.160658
2023-12-27T20:00:00,DK2,125%,57.645468
2023-12-27T19:00:00,DK1,125%,62.573572
2023-12-27T19:00:00,DK2,125%,44.93405
2023-12-27T18:00:00,DK1,125%,61.24389
2023-12-27T18:00:00,DK2,125%,46.479937
2023-12-27T17:00:00,DK1,125%,83.942464
2023-12-27T17:00:00,DK2,125%,57.089907
2023-12-27T16:00:00,DK1,125%,71.788119
2023-12-27T16:00:00,DK2,125%,58.505993
2023-12-27T15:00:00,DK1,125%,66.861783
2023-12-27T15:00:00,DK2,125%,56.122523
2023-12-27T14:00:00,DK1,125%,104.240775
2023-12-27T14:00:00,DK2,125%,65.76738
2023-12-27T13:00:00,DK1,125%,132.948355
2023-12-27T13:00:00,DK2,125%,84.425991
2023-12-27T12:00:00,DK1,125%,119.944302
2023-12-27T12:00:00,DK2,125%,54.89712
2023-12-27T11:00:00,DK1,125%,117.142189
2023-12-27T11:00:00,DK2,125%,41.496993
2023-12-27T10:00:00,DK1,125%,123.879394
2023-12-27T10:00:00,DK2,125%,39.167147
2023-12-27T09:00:00,DK1,125%,74.531235
2023-12-27T09:00:00,DK2,125%,38.935244
2023-12-27T08:00:00,DK1,125%,77.749729
2023-12-27T08:00:00,DK2,125%,35.514473
2023-12-27T07:00:00,DK1,125%,47.184152
2023-12-27T07:00:00,DK2,125%,33.240015
2023-12-27T06:00:00,DK1,125%,44.056583
2023-12-27T06:00:00,DK2,125%,32.70162
2023-12-27T05:00:00,DK1,125%,45.641181
2023-12-27T05:00:00,DK2,125%,29.580659
2023-12-27T04:00:00,DK1,125%,80.786554
2023-12-27T04:00:00,DK2,125%,26.904978
2023-12-27T03:00:00,DK1,125%,61.976526
2023-12-27T03:00:00,DK2,125%,25.979415
2023-12-27T02:00:00,DK1,125%,45.967846
2023-12-27T02:00:00,DK2,125%,26.21267
2023-12-27T01:00:00,DK1,125%,44.64314
2023-12-27T01:00:00,DK2,125%,26.391306
2023-12-27T00:00:00,DK1,125%,41.654521
2023-12-27T00:00:00,DK2,125%,25.966008
2023-12-26T23:00:00,DK1,125%,31.340219
2023-12-26T23:00:00,DK2,125%,26.84933
2023-12-26T22:00:00,DK1,125%,23.552533
2023-12-26T22:00:00,DK2,125%,26.154317
2023-12-26T21:00:00,DK1,125%,23.575908
2023-12-26T21:00:00,DK2,125%,26.642808
2023-12-26T20:00:00,DK1,125%,23.310755
2023-12-26T20:00:00,DK2,125%,27.235553
2023-12-26T19:00:00,DK1,125%,33.733837
2023-12-26T19:00:00,DK2,125%,27.406749
2023-12-26T18:00:00,DK1,125%,36.700113
2023-12-26T18:00:00,DK2,125%,27.056102
2023-12-26T17:00:00,DK1,125%,62.753634
2023-12-26T17:00:00,DK2,125%,26.154233
2023-12-26T16:00:00,DK1,125%,82.777456
2023-12-26T16:00:00,DK2,125%,62.741854
2023-12-26T15:00:00,DK1,125%,126.85159
2023-12-26T15:00:00,DK2,125%,122.088249
2023-12-26T14:00:00,DK1,125%,120.813259
2023-12-26T14:00:00,DK2,125%,129.056216
2023-12-26T13:00:00,DK1,125%,115.988114
2023-12-26T13:00:00,DK2,125%,112.880114
2023-12-26T12:00:00,DK1,125%,124.693703
2023-12-26T12:00:00,DK2,125%,99.94088
2023-12-26T11:00:00,DK1,125%,142.282307
2023-12-26T11:00:00,DK2,125%,96.633231
2023-12-26T10:00:00,DK1,125%,179.007922
2023-12-26T10:00:00,DK2,125%,96.133303
2023-12-26T09:00:00,DK1,125%,209.662215
2023-12-26T09:00:00,DK2,125%,90.687419
2023-12-26T08:00:00,DK1,125%,208.773089
2023-12-26T08:00:00,DK2,125%,94.362345
2023-12-26T07:00:00,DK1,125%,218.854042
2023-12-26T07:00:00,DK2,125%,100.237606
2023-12-26T06:00:00,DK1,125%,197.395428
2023-12-26T06:00:00,DK2,125%,99.359027
2023-12-26T05:00:00,DK1,125%,165.876511
2023-12-26T05:00:00,DK2,125%,109.966751
2023-12-26T04:00:00,DK1,125%,160.753847
2023-12-26T04:00:00,DK2,125%,113.071278
2023-12-26T03:00:00,DK1,125%,100.559499
2023-12-26T03:00:00,DK2,125%,70.959161
2023-12-26T02:00:00,DK1,125%,96.762215
2023-12-26T02:00:00,DK2,125%,66.736793
2023-12-26T01:00:00,DK1,125%,102.678492
2023-12-26T01:00:00,DK2,125%,71.85133
2023-12-26T00:00:00,DK1,125%,106.667298
2023-12-26T00:00:00,DK2,125%,73.670013
2023-12-25T23:00:00,DK1,125%,106.03503
2023-12-25T23:00:00,DK2,125%,77.302406
2023-12-25T22:00:00,DK1,125%,112.292147
2023-12-25T22:00:00,DK2,125%,76.468171
2023-12-25T21:00:00,DK1,125%,115.242607
2023-12-25T21:00:00,DK2,125%,74.588755
2023-12-25T20:00:00,DK1,125%,126.526822
2023-12-25T20:00:00,DK2,125%,70.302603
2023-12-25T19:00:00,DK1,125%,116.016145
2023-12-25T19:00:00,DK2,125%,66.716889
2023-12-25T18:00:00,DK1,125%,101.561955
2023-12-25T18:00:00,DK2,125%,65.13687
2023-12-25T17:00:00,DK1,125%,95.542996
2023-12-25T17:00:00,DK2,125%,66.889526
2023-12-25T16:00:00,DK1,125%,79.994901
2023-12-25T16:00:00,DK2,125%,63.028884
2023-12-25T15:00:00,DK1,125%,67.592154
2023-12-25T15:00:00,DK2,125%,59.349514
2023-12-25T14:00:00,DK1,125%,58.392146
2023-12-25T14:00:00,DK2,125%,54.622763
2023-12-25T13:00:00,DK1,125%,50.674217
2023-12-25T13:00:00,DK2,125%,49.42114
2023-12-25T12:00:00,DK1,125%,48.908255
2023-12-25T12:00:00,DK2,125%,47.664763
2023-12-25T11:00:00,DK1,125%,75.451559
2023-12-25T11:00:00,DK2,125%,69.357425
2023-12-25T10:00:00,DK1,125%,90.833241
2023-12-25T10:00:00,DK2,125%,89.802609
2023-12-25T09:00:00,DK1,125%,101.4904
2023-12-25T09:00:00,DK2,125%,94.445507
2023-12-25T08:00:00,DK1,125%,120.530561
2023-12-25T08:00:00,DK2,125%,113.856569
2023-12-25T07:00:00,DK1,125%,141.507656
2023-12-25T07:00:00,DK2,125%,112.467262
2023-12-25T06:00:00,DK1,125%,164.827209
2023-12-25T06:00:00,DK2,125%,110.198335
2023-12-25T05:00:00,DK1,125%,160.490073
2023-12-25T05:00:00,DK2,125%,117.227343
2023-12-25T04:00:00,DK1,125%,155.263686
2023-12-25T04:00:00,DK2,125%,111.422484
2023-12-25T03:00:00,DK1,125%,153.458594
2023-12-25T03:00:00,DK2,125%,104.304015
2023-12-25T02:00:00,DK1,125%,151.421438
2023-12-25T02:00:00,DK2,125%,107.215674
2023-12-25T01:00:00,DK1,125%,144.34392
2023-12-25T01:00:00,DK2,125%,105.673949
2023-12-25T00:00:00,DK1,125%,135.12828
2023-12-25T00:00:00,DK2,125%,108.629615
2023-12-24T23:00:00,DK1,125%,121.786892
2023-12-24T23:00:00,DK2,125%,103.208747
2023-12-24T22:00:00,DK1,125%,115.167148
2023-12-24T22:00:00,DK2,125%,100.341031
2023-12-24T21:00:00,DK1,125%,123.015496
2023-12-24T21:00:00,DK2,125%,98.877106
2023-12-24T20:00:00,DK1,125%,125.255942
2023-12-24T20:00:00,DK2,125%,108.283672
2023-12-24T19:00:00,DK1,125%,121.973505
2023-12-24T19:00:00,DK2,125%,104.030345
2023-12-24T18:00:00,DK1,125%,115.048025
2023-12-24T18:00:00,DK2,125%,96.314255
2023-12-24T17:00:00,DK1,125%,114.855375
2023-12-24T17:00:00,DK2,125%,95.305232
2023-12-24T16:00:00,DK1,125%,115.807304
2023-12-24T16:00:00,DK2,125%,94.512106
2023-12-24T15:00:00,DK1,125%,111.742229
2023-12-24T15:00:00,DK2,125%,92.496481
2023-12-24T14:00:00,DK1,125%,110.054491
2023-12-24T14:00:00,DK2,125%,94.186489
2023-12-24T13:00:00,DK1,125%,105.958276
2023-12-24T13:00:00,DK2,125%,91.46457
2023-12-24T12:00:00,DK1,125%,119.701722
2023-12-24T12:00:00,DK2,125%,97.651424
2023-12-24T11:00:00,DK1,125%,127.851641
2023-12-24T11:00:00,DK2,125%,106.367697
2023-12-24T10:00:00,DK1,125%,133.282576
2023-12-24T10:00:00,DK2,125%,107.981091
2023-12-24T09:00:00,DK1,125%,151.663522
2023-12-24T09:00:00,DK2,125%,125.033456
2023-12-24T08:00:00,DK1,125%,167.477668
2023-12-24T08:00:00,DK2,125%,148.783903
2023-12-24T07:00:00,DK1,125%,183.895576
2023-12-24T07:00:00,DK2,125%,157.244001
2023-12-24T06:00:00,DK1,125%,193.763326
2023-12-24T06:00:00,DK2,125%,160.16289
2023-12-24T05:00:00,DK1,125%,119.558414
2023-12-24T05:00:00,DK2,125%,83.064376
2023-12-24T04:00:00,DK1,125%,131.258094
2023-12-24T04:00:00,DK2,125%,88.378622
2023-12-24T03:00:00,DK1,125%,133.910939
2023-12-24T03:00:00,DK2,125%,89.527799
2023-12-24T02:00:00,DK1,125%,135.610639
2023-12-24T02:00:00,DK2,125%,84.320313
2023-12-24T01:00:00,DK1,125%,146.624718
2023-12-24T01:00:00,DK2,125%,83.703233
2023-12-24T00:00:00,DK1,125%,166.927688
2023-12-24T00:00:00,DK2,125%,83.613735
2023-12-23T23:00:00,DK1,125%,173.780683
2023-12-23T23:00:00,DK2,125%,63.015347
2023-12-23T22:00:00,DK1,125%,105.156682
2023-12-23T22:00:00,DK2,125%,39.25235
2023-12-23T21:00:00,DK1,125%,156.551268
2023-12-23T21:00:00,DK2,125%,37.133766
2023-12-23T20:00:00,DK1,125%,147.047065
2023-12-23T20:00:00,DK2,125%,34.567331
2023-12-23T19:00:00,DK1,125%,137.374494
2023-12-23T19:00:00,DK2,125%,30.928854
2023-12-23T18:00:00,DK1,125%,104.340794
2023-12-23T18:00:00,DK2,125%,29.037361
2023-12-23T17:00:00,DK1,125%,114.631105
2023-12-23T17:00:00,DK2,125%,27.910099
2023-12-23T16:00:00,DK1,125%,121.32379
2023-12-23T16:00:00,DK2,125%,26.923168
2023-12-23T15:00:00,DK1,125%,108.156352
2023-12-23T15:00:00,DK2,125%,30.898402
2023-12-23T14:00:00,DK1,125%,125.91174
2023-12-23T14:00:00,DK2,125%,24.133618
2023-12-23T13:00:00,DK1,125%,118.522482
2023-12-23T13:00:00,DK2,125%,23.778011
2023-12-23T12:00:00,DK1,125%,120.476189
2023-12-23T12:00:00,DK2,125%,25.988591
2023-12-23T11:00:00,DK1,125%,125.877247
2023-12-23T11:00:00,DK2,125%,59.469292
2023-12-23T10:00:00,DK1,125%,115.667735
2023-12-23T10:00:00,DK2,125%,58.36083
2023-12-23T09:00:00,DK1,125%,106.956607
2023-12-23T09:00:00,DK2,125%,44.129672
2023-12-23T08:00:00,DK1,125%,95.270549
2023-12-23T08:00:00,DK2,125%,57.770037
2023-12-23T07:00:00,DK1,125%,106.682087
2023-12-23T07:00:00,DK2,125%,59.96839
2023-12-23T06:00:00,DK1,125%,98.83726
2023-12-23T06:00:00,DK2,125%,58.13906
2023-12-23T05:00:00,DK1,125%,92.195428
2023-12-23T05:00:00,DK2,125%,56.395449
2023-12-23T04:00:00,DK1,125%,136.47063
2023-12-23T04:00:00,DK2,125%,95.324553
2023-12-23T03:00:00,DK1,125%,132.282831
2023-12-23T03:00:00,DK2,125%,102.94294
2023-12-23T02:00:00,DK1,125%,126.932955
2023-12-23T02:00:00,DK2,125%,101.967207
2023-12-23T01:00:00,DK1,125%,123.800503
2023-12-23T01:00:00,DK2,125%,95.254336
2023-12-23T00:00:00,DK1,125%,131.17145
2023-12-23T00:00:00,DK2,125%,95.032914
2023-12-22T23:00:00,DK1,125%,104.711756
2023-12-22T23:00:00,DK2,125%,97.129296
2023-12-22T22:00:00,DK1,125%,103.45849
2023-12-22T22:00:00,DK2,125%,94.906296
2023-12-22T21:00:00,DK1,125%,128.723659
2023-12-22T21:00:00,DK2,125%,94.7414
2023-12-22T20:00:00,DK1,125%,138.417713
2023-12-22T20:00:00,DK2,125%,90.099827
2023-12-22T19:00:00,DK1,125%,143.316932
2023-12-22T19:00:00,DK2,125%,86.590937
2023-12-22T18:00:00,DK1,125%,152.179262
2023-12-22T18:00:00,DK2,125%,84.358007
2023-12-22T17:00:00,DK1,125%,136.496862
2023-12-22T17:00:00,DK2,125%,82.84984
2023-12-22T16:00:00,DK1,125%,138.367028
2023-12-22T16:00:00,DK2,125%,90.344507
2023-12-22T15:00:00,DK1,125%,118.765793
2023-12-22T15:00:00,DK2,125%,92.508892
2023-12-22T14:00:00,DK1,125%,112.438851
2023-12-22T14:00:00,DK2,125%,88.095634
2023-12-22T13:00:00,DK1,125%,108.587148
2023-12-22T13:00:00,DK2,125%,88.350567
2023-12-22T12:00:00,DK1,125%,94.50274
2023-12-22T12:00:00,DK2,125%,86.876865
2023-12-22T11:00:00,DK1,125%,111.019761
2023-12-22T11:00:00,DK2,125%,99.619868
2023-12-22T10:00:00,DK1,125%,115.095048
2023-12-22T10:00:00,DK2,125%,110.842938
2023-12-22T09:00:00,DK1,125%,123.701704
2023-12-22T09:00:00,DK2,125%,121.242884
2023-12-22T08:00:00,DK1,125%,118.37318
2023-12-22T08:00:00,DK2,125%,129.189867
2023-12-22T07:00:00,DK1,125%,155.68272
2023-12-22T07:00:00,DK2,125%,151.243511
2023-12-22T06:00:00,DK1,125%,142.840691
2023-12-22T06:00:00,DK2,125%,150.937467
2023-12-22T05:00:00,DK1,125%,159.971346
2023-12-22T05:00:00,DK2,125%,157.159752
2023-12-22T04:00:00,DK1,125%,164.431527
2023-12-22T04:00:00,DK2,125%,164.600918
2023-12-22T03:00:00,DK1,125%,158.815727
2023-12-22T03:00:00,DK2,125%,157.98481
2023-12-22T02:00:00,DK1,125%,152.582711
2023-12-22T02:00:00,DK2,125%,154.411935
2023-12-22T01:00:00,DK1,125%,167.910453
2023-12-22T01:00:00,DK2,125%,170.537987
2023-12-22T00:00:00,DK1,125%,164.343801
2023-12-22T00:00:00,DK2,125%,174.123113
2023-12-21T23:00:00,DK1,125%,186.729583
2023-12-21T23:00:00,DK2,125%,195.391964
2023-12-21T22:00:00,DK1,125%,191.971138
2023-12-21T22:00:00,DK2,125%,202.23092
2023-12-21T21:00:00,DK1,125%,181.926246
2023-12-21T21:00:00,DK2,125%,184.911482
2023-12-21T20:00:00,DK1,125%,200.290546
2023-12-21T20:00:00,DK2,125%,165.184141
2023-12-21T19:00:00,DK1,125%,199.781914
2023-12-21T19:00:00,DK2,125%,135.513729
2023-12-21T18:00:00,DK1,125%,189.000934
2023-12-21T18:00:00,DK2,125%,122.927993
2023-12-21T17:00:00,DK1,125%,190.47703
2023-12-21T17:00:00,DK2,125%,128.847148
2023-12-21T16:00:00,DK1,125%,142.635085
2023-12-21T16:00:00,DK2,125%,124.953177
2023-12-21T15:00:00,DK1,125%,98.069825
2023-12-21T15:00:00,DK2,125%,120.716856
2023-12-21T14:00:00,DK1,125%,61.244589
2023-12-21T14:00:00,DK2,125%,119.860005
2023-12-21T13:00:00,DK1,125%,95.717548
2023-12-21T13:00:00,DK2,125%,100.499018
2023-12-21T12:00:00,DK1,125%,110.506984
2023-12-21T12:00:00,DK2,125%,115.073184
2023-12-21T11:00:00,DK1,125%,89.55563
2023-12-21T11:00:00,DK2,125%,115.59762
2023-12-21T10:00:00,DK1,125%,109.700045
2023-12-21T10:00:00,DK2,125%,100.551654
2023-12-21T09:00:00,DK1,125%,121.189299
2023-12-21T09:00:00,DK2,125%,70.418009
2023-12-21T08:00:00,DK1,125%,121.933604
2023-12-21T08:00:00,DK2,125%,69.047274
2023-12-21T07:00:00,DK1,125%,124.407842
2023-12-21T07:00:00,DK2,125%,98.135608
2023-12-21T06:00:00,DK1,125%,110.398678
2023-12-21T06:00:00,DK2,125%,138.580952
2023-12-21T05:00:00,DK1,125%,144.945133
2023-12-21T05:00:00,DK2,125%,151.970466
2023-12-21T04:00:00,DK1,125%,161.17761
2023-12-21T04:00:00,DK2,125%,153.965476
2023-12-21T03:00:00,DK1,125%,192.935199
2023-12-21T03:00:00,DK2,125%,150.176614
2023-12-21T02:00:00,DK1,125%,201.825538
2023-12-21T02:00:00,DK2,125%,150.082333
2023-12-21T01:00:00,DK1,125%,217.653089
2023-12-21T01:00:00,DK2,125%,147.135115
2023-12-21T00:00:00,DK1,125%,230.662075
2023-12-21T00:00:00,DK2,125%,150.64583
2023-12-20T23:00:00,DK1,125%,250.484124
2023-12-20T23:00:00,DK2,125%,135.519082
2023-12-20T22:00:00,DK1,125%,258.313451
2023-12-20T22:00:00,DK2,125%,88.655883
2023-12-20T21:00:00,DK1,125%,188.117522
2023-12-20T21:00:00,DK2,125%,24.473132
2023-12-20T20:00:00,DK1,125%,172.652637
2023-12-20T20:00:00,DK2,125%,32.118848
2023-12-20T19:00:00,DK1,125%,161.626583
2023-12-20T19:00:00,DK2,125%,30.43173
2023-12-20T18:00:00,DK1,125%,151.627846
2023-12-20T18:00:00,DK2,125%,30.68021
2023-12-20T17:00:00,DK1,125%,165.422619
2023-12-20T17:00:00,DK2,125%,40.655274
2023-12-20T16:00:00,DK1,125%,139.736018
2023-12-20T16:00:00,DK2,125%,29.570337
2023-12-20T15:00:00,DK1,125%,131.609517
2023-12-20T15:00:00,DK2,125%,26.173377
2023-12-20T14:00:00,DK1,125%,146.113227
2023-12-20T14:00:00,DK2,125%,54.931008
2023-12-20T13:00:00,DK1,125%,126.437544
2023-12-20T13:00:00,DK2,125%,36.302751
2023-12-20T12:00:00,DK1,125%,134.837737
2023-12-20T12:00:00,DK2,125%,35.497144
2023-12-20T11:00:00,DK1,125%,129.213266
2023-12-20T11:00:00,DK2,125%,27.597261
2023-12-20T10:00:00,DK1,125%,104.974402
2023-12-20T10:00:00,DK2,125%,30.240192
2023-12-20T09:00:00,DK1,125%,94.038311
2023-12-20T09:00:00,DK2,125%,32.070287
2023-12-20T08:00:00,DK1,125%,79.829503
2023-12-20T08:00:00,DK2,125%,30.805644
2023-12-20T07:00:00,DK1,125%,60.543143
2023-12-20T07:00:00,DK2,125%,29.136254
2023-12-20T06:00:00,DK1,125%,84.176913
2023-12-20T06:00:00,DK2,125%,28.767977
2023-12-20T05:00:00,DK1,125%,44.79841
2023-12-20T05:00:00,DK2,125%,27.27272
2023-12-20T04:00:00,DK1,125%,41.990485
2023-12-20T04:00:00,DK2,125%,23.351971
2023-12-20T03:00:00,DK1,125%,39.798148
2023-12-20T03:00:00,DK2,125%,24.803205
2023-12-20T02:00:00,DK1,125%,43.746811
2023-12-20T02:00:00,DK2,125%,28.765975
2023-12-20T01:00:00,DK1,125%,43.533747
2023-12-20T01:00:00,DK2,125%,29.973081
2023-12-20T00:00:00,DK1,125%,46.089679
2023-12-20T00:00:00,DK2,125%,31.118982
2023-12-19T23:00:00,DK1,125%,46.204676
2023-12-19T23:00:00,DK2,125%,34.643437
2023-12-19T22:00:00,DK1,125%,40.754978
2023-12-19T22:00:00,DK2,125%,35.172133
2023-12-19T21:00:00,DK1,125%,46.113458
2023-12-19T21:00:00,DK2,125%,38.087414
2023-12-19T20:00:00,DK1,125%,50.965642
2023-12-19T20:00:00,DK2,125%,39.078617
2023-12-19T19:00:00,DK1,125%,70.385751
2023-12-19T19:00:00,DK2,125%,39.416715
2023-12-19T18:00:00,DK1,125%,70.226986
